Start Time (UTC) = 1729584223.221370
Time interval = 800 us

Time	Ch01Gr01	Ch01Gr02	Ch01Gr03	Ch01Gr04	Ch01Gr05	Ch02Gr01	Ch02Gr02	Ch02Gr03	Ch02Gr04	Ch02Gr05
	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)
10.844800	1559.4235	1554.1639	1549.1806	1545.0583	1542.3429	1559.5676	1553.7187	1549.1110	1546.4585	1542.6731
10.845600	1559.4235	1554.1639	1549.1798	1545.0583	1542.3429	1559.5676	1553.7187	1549.1118	1546.4585	1542.6731
10.846400	1559.4235	1554.1647	1549.1813	1545.0583	1542.3429	1559.5676	1553.7187	1549.1110	1546.4577	1542.6731
10.847200	1559.4235	1554.1632	1549.1806	1545.0583	1542.3429	1559.5668	1553.7187	1549.1110	1546.4585	1542.6731
10.848000	1559.4227	1554.1639	1549.1806	1545.0583	1542.3429	1559.5676	1553.7187	1549.1118	1546.4585	1542.6661
10.848800	1559.4227	1554.1647	1549.1806	1545.0583	1542.3429	1559.5668	1553.7187	1549.1102	1546.4585	1542.6731
10.849600	1559.4227	1554.1639	1549.1813	1545.0583	1542.3429	1559.5661	1553.7195	1549.1102	1546.4585	1542.6731
10.850400	1559.4235	1554.1647	1549.1798	1545.0583	1542.3429	1559.5676	1553.7187	1549.1110	1546.4601	1542.6731
10.851200	1559.4235	1554.1639	1549.1798	1545.0583	1542.3429	1559.5668	1553.7187	1549.1102	1546.4585	1542.6661
10.852000	1559.4227	1554.1647	1549.1798	1545.0591	1542.3429	1559.5661	1553.7187	1549.1110	1546.4577	1542.6661
10.852800	1559.4235	1554.1647	1549.1798	1545.0591	1542.3422	1559.5684	1553.7187	1549.1102	1546.4593	1542.6723
10.853600	1559.4235	1554.1647	1549.1806	1545.0583	1542.3437	1559.5676	1553.7195	1549.1110	1546.4577	1542.6661
10.854400	1559.4235	1554.1639	1549.1813	1545.0583	1542.3429	1559.5676	1553.7187	1549.1110	1546.4593	1542.6654
10.855200	1559.4227	1554.1639	1549.1806	1545.0583	1542.3429	1559.5668	1553.7195	1549.1102	1546.4593	1542.6731
10.856000	1559.4227	1554.1632	1549.1813	1545.0583	1542.3437	1559.5668	1553.7187	1549.1118	1546.4585	1542.6739
10.856800	1559.4227	1554.1647	1549.1806	1545.0583	1542.3429	1559.5661	1553.7195	1549.1110	1546.4585	1542.6661
10.857600	1559.4227	1554.1647	1549.1798	1545.0583	1542.3437	1559.5668	1553.7187	1549.1110	1546.4585	1542.6661
10.858400	1559.4227	1554.1647	1549.1798	1545.0583	1542.3429	1559.5676	1553.7180	1549.1102	1546.4585	1542.6731
10.859200	1559.4235	1554.1639	1549.1813	1545.0575	1542.3437	1559.5676	1553.7180	1549.1110	1546.4577	1542.6731
10.860000	1559.4227	1554.1639	1549.1813	1545.0575	1542.3429	1559.5661	1553.7187	1549.1110	1546.4585	1542.6731
10.860800	1559.4235	1554.1647	1549.1806	1545.0583	1542.3437	1559.5676	1553.7187	1549.1110	1546.4577	1542.6739
10.861600	1559.4235	1554.1639	1549.1806	1545.0591	1542.3429	1559.5668	1553.7187	1549.1102	1546.4585	1542.6661
10.862400	1559.4227	1554.1647	1549.1798	1545.0583	1542.3429	1559.5676	1553.7195	1549.1102	1546.4585	1542.6661
10.863200	1559.4227	1554.1639	1549.1806	1545.0575	1542.3429	1559.5668	1553.7187	1549.1102	1546.4577	1542.6739
10.864000	1559.4227	1554.1647	1549.1798	1545.0575	1542.3429	1559.5668	1553.7195	1549.1110	1546.4593	1542.6731
10.864800	1559.4227	1554.1647	1549.1806	1545.0583	1542.3429	1559.5676	1553.7203	1549.1110	1546.4577	1542.6661
10.865600	1559.4227	1554.1639	1549.1798	1545.0583	1542.3429	1559.5676	1553.7187	1549.1102	1546.4585	1542.6739
10.866400	1559.4227	1554.1639	1549.1798	1545.0591	1542.3429	1559.5676	1553.7195	1549.1102	1546.4577	1542.6739
10.867200	1559.4227	1554.1639	1549.1806	1545.0591	1542.3437	1559.5676	1553.7195	1549.1118	1546.4585	1542.6731
10.868000	1559.4219	1554.1647	1549.1806	1545.0575	1542.3429	1559.5653	1553.7187	1549.1110	1546.4585	1542.6731
10.868800	1559.4227	1554.1639	1549.1806	1545.0583	1542.3437	1559.5676	1553.7187	1549.1102	1546.4585	1542.6731
10.869600	1559.4227	1554.1639	1549.1798	1545.0583	1542.3437	1559.5661	1553.7187	1549.1102	1546.4577	1542.6661
10.870400	1559.4227	1554.1639	1549.1806	1545.0583	1542.3429	1559.5668	1553.7187	1549.1102	1546.4577	1542.6739
10.871200	1559.4219	1554.1655	1549.1798	1545.0583	1542.3437	1559.5676	1553.7187	1549.1102	1546.4577	1542.6661
10.872000	1559.4219	1554.1639	1549.1798	1545.0583	1542.3429	1559.5676	1553.7195	1549.1094	1546.4593	1542.6731
10.872800	1559.4227	1554.1639	1549.1806	1545.0583	1542.3429	1559.5661	1553.7187	1549.1110	1546.4585	1542.6661
10.873600	1559.4219	1554.1639	1549.1798	1545.0583	1542.3429	1559.5668	1553.7187	1549.1110	1546.4577	1542.6661
10.874400	1559.4227	1554.1655	1549.1782	1545.0583	1542.3422	1559.5668	1553.7203	1549.1102	1546.4601	1542.6731
10.875200	1559.4219	1554.1655	1549.1806	1545.0583	1542.3429	1559.5661	1553.7195	1549.1110	1546.4593	1542.6654
10.876000	1559.4219	1554.1639	1549.1806	1545.0575	1542.3429	1559.5661	1553.7187	1549.1110	1546.4585	1542.6661
10.876800	1559.4227	1554.1647	1549.1798	1545.0583	1542.3429	1559.5668	1553.7195	1549.1102	1546.4577	1542.6661
10.877600	1559.4219	1554.1647	1549.1806	1545.0575	1542.3437	1559.5661	1553.7187	1549.1110	1546.4585	1542.6739
10.878400	1559.4227	1554.1647	1549.1806	1545.0583	1542.3437	1559.5668	1553.7180	1549.1110	1546.4577	1542.6661
10.879200	1559.4219	1554.1639	1549.1790	1545.0591	1542.3429	1559.5676	1553.7195	1549.1110	1546.4577	1542.6661
10.880000	1559.4219	1554.1647	1549.1798	1545.0583	1542.3437	1559.5676	1553.7195	1549.1102	1546.4577	1542.6661
10.880800	1559.4219	1554.1647	1549.1806	1545.0583	1542.3429	1559.5676	1553.7187	1549.1102	1546.4585	1542.6739
10.881600	1559.4227	1554.1647	1549.1798	1545.0591	1542.3429	1559.5676	1553.7203	1549.1110	1546.4593	1542.6661
10.882400	1559.4219	1554.1647	1549.1806	1545.0583	1542.3429	1559.5668	1553.7187	1549.1102	1546.4593	1542.6731
10.883200	1559.4219	1554.1639	1549.1813	1545.0583	1542.3429	1559.5668	1553.7180	1549.1110	1546.4585	1542.6739
10.884000	1559.4219	1554.1639	1549.1806	1545.0575	1542.3437	1559.5676	1553.7187	1549.1102	1546.4577	1542.6661
10.884800	1559.4219	1554.1647	1549.1798	1545.0583	1542.3422	1559.5676	1553.7187	1549.1102	1546.4593	1542.6654
10.885600	1559.4219	1554.1647	1549.1790	1545.0591	1542.3429	1559.5668	1553.7195	1549.1110	1546.4585	1542.6661
10.886400	1559.4219	1554.1647	1549.1806	1545.0583	1542.3429	1559.5668	1553.7187	1549.1110	1546.4593	1542.6654
10.887200	1559.4219	1554.1632	1549.1813	1545.0583	1542.3429	1559.5668	1553.7180	1549.1118	1546.4577	1542.6731
10.888000	1559.4219	1554.1647	1549.1806	1545.0583	1542.3429	1559.5661	1553.7187	1549.1110	1546.4585	1542.6731
10.888800	1559.4219	1554.1639	1549.1806	1545.0583	1542.3429	1559.5676	1553.7187	1549.1110	1546.4585	1542.6661
10.889600	1559.4219	1554.1632	1549.1806	1545.0583	1542.3429	1559.5676	1553.7187	1549.1110	1546.4577	1542.6731
10.890400	1559.4219	1554.1639	1549.1806	1545.0575	1542.3429	1559.5668	1553.7187	1549.1102	1546.4577	1542.6731
10.891200	1559.4219	1554.1639	1549.1798	1545.0583	1542.3429	1559.5668	1553.7187	1549.1110	1546.4577	1542.6731
10.892000	1559.4219	1554.1639	1549.1798	1545.0575	1542.3429	1559.5668	1553.7195	1549.1102	1546.4601	1542.6661
10.892800	1559.4227	1554.1639	1549.1806	1545.0583	1542.3429	1559.5668	1553.7195	1549.1118	1546.4585	1542.6739
10.893600	1559.4219	1554.1647	1549.1798	1545.0583	1542.3429	1559.5668	1553.7195	1549.1102	1546.4585	1542.6654
10.894400	1559.4211	1554.1639	1549.1798	1545.0583	1542.3429	1559.5668	1553.7187	1549.1102	1546.4593	1542.6731
10.895200	1559.4219	1554.1639	1549.1806	1545.0575	1542.3429	1559.5684	1553.7195	1549.1110	1546.4593	1542.6739
10.896000	1559.4211	1554.1632	1549.1821	1545.0583	1542.3429	1559.5668	1553.7180	1549.1110	1546.4593	1542.6731
10.896800	1559.4219	1554.1639	1549.1806	1545.0591	1542.3429	1559.5676	1553.7195	1549.1102	1546.4593	1542.6661
10.897600	1559.4211	1554.1647	1549.1806	1545.0591	1542.3429	1559.5668	1553.7187	1549.1110	1546.4585	1542.6661
10.898400	1559.4219	1554.1639	1549.1798	1545.0583	1542.3429	1559.5676	1553.7180	1549.1110	1546.4585	1542.6654
10.899200	1559.4219	1554.1639	1549.1806	1545.0583	1542.3429	1559.5676	1553.7187	1549.1110	1546.4585	1542.6661
10.900000	1559.4219	1554.1639	1549.1798	1545.0591	1542.3422	1559.5684	1553.7187	1549.1102	1546.4585	1542.6731
10.900800	1559.4219	1554.1639	1549.1798	1545.0583	1542.3429	1559.5668	1553.7195	1549.1102	1546.4585	1542.6731
10.901600	1559.4219	1554.1639	1549.1806	1545.0583	1542.3429	1559.5676	1553.7180	1549.1110	1546.4585	1542.6731
10.902400	1559.4219	1554.1632	1549.1806	1545.0583	1542.3429	1559.5676	1553.7187	1549.1102	1546.4585	1542.6661
10.903200	1559.4211	1554.1647	1549.1798	1545.0583	1542.3429	1559.5676	1553.7195	1549.1110	1546.4585	1542.6661
10.904000	1559.4211	1554.1647	1549.1798	1545.0575	1542.3429	1559.5668	1553.7195	1549.1110	1546.4593	1542.6661
10.904800	1559.4211	1554.1639	1549.1790	1545.0583	1542.3429	1559.5676	1553.7187	1549.1102	1546.4585	1542.6661
10.905600	1559.4211	1554.1639	1549.1806	1545.0591	1542.3429	1559.5676	1553.7187	1549.1102	1546.4577	1542.6661
10.906400	1559.4219	1554.1647	1549.1798	1545.0591	1542.3422	1559.5668	1553.7187	1549.1094	1546.4585	1542.6654
10.907200	1559.4211	1554.1647	1549.1798	1545.0591	1542.3429	1559.5668	1553.7195	1549.1118	1546.4585	1542.6661
10.908000	1559.4211	1554.1639	1549.1806	1545.0583	1542.3429	1559.5668	1553.7195	1549.1102	1546.4585	1542.6739
10.908800	1559.4211	1554.1632	1549.1813	1545.0583	1542.3429	1559.5676	1553.7187	1549.1110	1546.4593	1542.6731
10.909600	1559.4219	1554.1639	1549.1806	1545.0583	1542.3429	1559.5676	1553.7187	1549.1110	1546.4585	1542.6739
10.910400	1559.4219	1554.1632	1549.1806	1545.0583	1542.3429	1559.5668	1553.7187	1549.1110	1546.4601	1542.6731
10.911200	1559.4211	1554.1639	1549.1806	1545.0591	1542.3429	1559.5676	1553.7195	1549.1110	1546.4585	1542.6739
10.912000	1559.4219	1554.1639	1549.1790	1545.0591	1542.3429	1559.5668	1553.7195	1549.1110	1546.4577	1542.6654
10.912800	1559.4219	1554.1632	1549.1806	1545.0591	1542.3429	1559.5684	1553.7187	1549.1110	1546.4577	1542.6739
10.913600	1559.4219	1554.1639	1549.1790	1545.0591	1542.3429	1559.5676	1553.7195	1549.1102	1546.4585	1542.6739
10.914400	1559.4211	1554.1639	1549.1798	1545.0591	1542.3429	1559.5676	1553.7195	1549.1118	1546.4577	1542.6661
10.915200	1559.4211	1554.1639	1549.1813	1545.0583	1542.3429	1559.5676	1553.7187	1549.1110	1546.4569	1542.6661
10.916000	1559.4211	1554.1639	1549.1806	1545.0583	1542.3429	1559.5676	1553.7187	1549.1118	1546.4593	1542.6739
10.916800	1559.4219	1554.1639	1549.1798	1545.0583	1542.3422	1559.5668	1553.7180	1549.1094	1546.4585	1542.6654
10.917600	1559.4211	1554.1632	1549.1798	1545.0583	1542.3429	1559.5676	1553.7195	1549.1110	1546.4585	1542.6654
10.918400	1559.4211	1554.1639	1549.1806	1545.0575	1542.3429	1559.5676	1553.7195	1549.1110	1546.4585	1542.6661
10.919200	1559.4211	1554.1639	1549.1798	1545.0591	1542.3429	1559.5668	1553.7180	1549.1110	1546.4569	1542.6669
10.920000	1559.4211	1554.1647	1549.1798	1545.0583	1542.3429	1559.5668	1553.7187	1549.1102	1546.4585	1542.6731
10.920800	1559.4211	1554.1632	1549.1798	1545.0591	1542.3429	1559.5661	1553.7187	1549.1094	1546.4585	1542.6731
10.921600	1559.4203	1554.1647	1549.1798	1545.0583	1542.3429	1559.5668	1553.7187	1549.1102	1546.4585	1542.6661
10.922400	1559.4211	1554.1639	1549.1806	1545.0583	1542.3422	1559.5668	1553.7180	1549.1110	1546.4593	1542.6654
10.923200	1559.4203	1554.1639	1549.1798	1545.0591	1542.3429	1559.5668	1553.7195	1549.1102	1546.4593	1542.6731
10.924000	1559.4203	1554.1632	1549.1813	1545.0583	1542.3437	1559.5668	1553.7187	1549.1110	1546.4593	1542.6731
10.924800	1559.4211	1554.1632	1549.1806	1545.0591	1542.3437	1559.5668	1553.7187	1549.1102	1546.4585	1542.6661
10.925600	1559.4211	1554.1632	1549.1806	1545.0583	1542.3437	1559.5668	1553.7187	1549.1118	1546.4585	1542.6661
10.926400	1559.4211	1554.1647	1549.1798	1545.0591	1542.3429	1559.5668	1553.7203	1549.1102	1546.4593	1542.6661
10.927200	1559.4211	1554.1632	1549.1806	1545.0583	1542.3429	1559.5676	1553.7187	1549.1110	1546.4585	1542.6654
10.928000	1559.4219	1554.1639	1549.1798	1545.0575	1542.3437	1559.5676	1553.7187	1549.1102	1546.4585	1542.6661
10.928800	1559.4211	1554.1639	1549.1813	1545.0591	1542.3429	1559.5668	1553.7187	1549.1102	1546.4593	1542.6654
10.929600	1559.4219	1554.1639	1549.1806	1545.0583	1542.3429	1559.5676	1553.7187	1549.1102	1546.4577	1542.6739
10.930400	1559.4211	1554.1647	1549.1790	1545.0591	1542.3429	1559.5661	1553.7180	1549.1102	1546.4601	1542.6661
10.931200	1559.4211	1554.1639	1549.1798	1545.0583	1542.3429	1559.5668	1553.7195	1549.1102	1546.4593	1542.6661
10.932000	1559.4211	1554.1639	1549.1806	1545.0583	1542.3422	1559.5668	1553.7195	1549.1102	1546.4585	1542.6661
10.932800	1559.4211	1554.1632	1549.1798	1545.0583	1542.3429	1559.5668	1553.7195	1549.1102	1546.4577	1542.6661
10.933600	1559.4203	1554.1647	1549.1798	1545.0598	1542.3429	1559.5668	1553.7195	1549.1102	1546.4585	1542.6661
10.934400	1559.4211	1554.1639	1549.1806	1545.0583	1542.3429	1559.5668	1553.7187	1549.1102	1546.4585	1542.6661
10.935200	1559.4211	1554.1639	1549.1798	1545.0583	1542.3437	1559.5684	1553.7195	1549.1102	1546.4585	1542.6661
10.936000	1559.4211	1554.1639	1549.1798	1545.0583	1542.3429	1559.5661	1553.7187	1549.1102	1546.4585	1542.6661
10.936800	1559.4211	1554.1647	1549.1806	1545.0591	1542.3429	1559.5668	1553.7187	1549.1110	1546.4585	1542.6661
10.937600	1559.4211	1554.1639	1549.1798	1545.0583	1542.3429	1559.5676	1553.7187	1549.1102	1546.4585	1542.6731
10.938400	1559.4211	1554.1639	1549.1806	1545.0583	1542.3437	1559.5684	1553.7187	1549.1110	1546.4585	1542.6661
10.939200	1559.4211	1554.1639	1549.1806	1545.0575	1542.3429	1559.5668	1553.7187	1549.1102	1546.4585	1542.6661
10.940000	1559.4211	1554.1632	1549.1806	1545.0591	1542.3429	1559.5676	1553.7180	1549.1110	1546.4593	1542.6661
10.940800	1559.4203	1554.1639	1549.1798	1545.0591	1542.3429	1559.5676	1553.7195	1549.1110	1546.4593	1542.6661
10.941600	1559.4211	1554.1639	1549.1798	1545.0591	1542.3422	1559.5668	1553.7187	1549.1110	1546.4585	1542.6661
10.942400	1559.4211	1554.1639	1549.1798	1545.0591	1542.3429	1559.5684	1553.7187	1549.1102	1546.4585	1542.6669
10.943200	1559.4203	1554.1639	1549.1790	1545.0591	1542.3429	1559.5676	1553.7195	1549.1102	1546.4585	1542.6661
10.944000	1559.4203	1554.1647	1549.1798	1545.0591	1542.3429	1559.5668	1553.7195	1549.1102	1546.4585	1542.6661
10.944800	1559.4203	1554.1639	1549.1798	1545.0591	1542.3429	1559.5676	1553.7187	1549.1094	1546.4593	1542.6661
10.945600	1559.4211	1554.1639	1549.1806	1545.0591	1542.3429	1559.5676	1553.7187	1549.1110	1546.4577	1542.6661
10.946400	1559.4203	1554.1647	1549.1798	1545.0591	1542.3429	1559.5676	1553.7195	1549.1110	1546.4593	1542.6661
10.947200	1559.4203	1554.1647	1549.1806	1545.0583	1542.3437	1559.5668	1553.7187	1549.1102	1546.4585	1542.6654
10.948000	1559.4203	1554.1639	1549.1798	1545.0583	1542.3422	1559.5668	1553.7180	1549.1102	1546.4593	1542.6731
10.948800	1559.4203	1554.1647	1549.1798	1545.0591	1542.3422	1559.5668	1553.7187	1549.1102	1546.4601	1542.6661
10.949600	1559.4203	1554.1647	1549.1790	1545.0591	1542.3429	1559.5668	1553.7195	1549.1110	1546.4593	1542.6669
10.950400	1559.4203	1554.1647	1549.1798	1545.0583	1542.3422	1559.5676	1553.7187	1549.1110	1546.4593	1542.6661
10.951200	1559.4203	1554.1647	1549.1806	1545.0598	1542.3429	1559.5661	1553.7187	1549.1110	1546.4577	1542.6661
10.952000	1559.4203	1554.1632	1549.1798	1545.0583	1542.3429	1559.5676	1553.7187	1549.1110	1546.4593	1542.6669
10.952800	1559.4211	1554.1639	1549.1798	1545.0598	1542.3437	1559.5676	1553.7195	1549.1102	1546.4585	1542.6669
10.953600	1559.4203	1554.1639	1549.1806	1545.0591	1542.3429	1559.5668	1553.7195	1549.1094	1546.4585	1542.6661
10.954400	1559.4203	1554.1647	1549.1806	1545.0591	1542.3429	1559.5684	1553.7187	1549.1110	1546.4585	1542.6669
10.955200	1559.4203	1554.1639	1549.1806	1545.0591	1542.3429	1559.5661	1553.7187	1549.1110	1546.4577	1542.6661
10.956000	1559.4211	1554.1632	1549.1806	1545.0591	1542.3429	1559.5676	1553.7187	1549.1110	1546.4593	1542.6654
10.956800	1559.4211	1554.1632	1549.1798	1545.0583	1542.3429	1559.5676	1553.7195	1549.1110	1546.4585	1542.6661
10.957600	1559.4203	1554.1647	1549.1798	1545.0598	1542.3429	1559.5676	1553.7195	1549.1102	1546.4601	1542.6669
10.958400	1559.4203	1554.1647	1549.1806	1545.0583	1542.3437	1559.5676	1553.7195	1549.1110	1546.4593	1542.6661
10.959200	1559.4203	1554.1639	1549.1813	1545.0591	1542.3429	1559.5668	1553.7187	1549.1110	1546.4601	1542.6661
10.960000	1559.4203	1554.1639	1549.1806	1545.0591	1542.3437	1559.5676	1553.7187	1549.1110	1546.4593	1542.6661
10.960800	1559.4203	1554.1647	1549.1798	1545.0591	1542.3429	1559.5676	1553.7195	1549.1102	1546.4593	1542.6661
10.961600	1559.4203	1554.1639	1549.1806	1545.0591	1542.3429	1559.5676	1553.7195	1549.1102	1546.4585	1542.6669
10.962400	1559.4211	1554.1647	1549.1798	1545.0598	1542.3429	1559.5676	1553.7195	1549.1102	1546.4601	1542.6661
10.963200	1559.4203	1554.1639	1549.1813	1545.0591	1542.3429	1559.5676	1553.7187	1549.1110	1546.4585	1542.6661
10.964000	1559.4211	1554.1647	1549.1806	1545.0583	1542.3437	1559.5676	1553.7195	1549.1110	1546.4601	1542.6669
10.964800	1559.4211	1554.1639	1549.1806	1545.0583	1542.3429	1559.5676	1553.7187	1549.1118	1546.4585	1542.6661
10.965600	1559.4203	1554.1639	1549.1806	1545.0591	1542.3429	1559.5668	1553.7187	1549.1102	1546.4585	1542.6669
10.966400	1559.4203	1554.1639	1549.1806	1545.0591	1542.3429	1559.5668	1553.7180	1549.1102	1546.4593	1542.6669
10.967200	1559.4211	1554.1639	1549.1806	1545.0591	1542.3429	1559.5676	1553.7195	1549.1094	1546.4585	1542.6661
10.968000	1559.4195	1554.1632	1549.1806	1545.0591	1542.3429	1559.5668	1553.7187	1549.1118	1546.4593	1542.6661
10.968800	1559.4203	1554.1647	1549.1806	1545.0598	1542.3429	1559.5668	1553.7187	1549.1110	1546.4585	1542.6669
10.969600	1559.4211	1554.1647	1549.1798	1545.0591	1542.3429	1559.5676	1553.7195	1549.1118	1546.4601	1542.6669
10.970400	1559.4211	1554.1647	1549.1798	1545.0598	1542.3429	1559.5676	1553.7187	1549.1110	1546.4593	1542.6669
10.971200	1559.4203	1554.1639	1549.1798	1545.0591	1542.3429	1559.5668	1553.7195	1549.1110	1546.4593	1542.6661
10.972000	1559.4203	1554.1639	1549.1806	1545.0591	1542.3429	1559.5676	1553.7195	1549.1102	1546.4593	1542.6669
10.972800	1559.4211	1554.1639	1549.1806	1545.0583	1542.3437	1559.5692	1553.7187	1549.1110	1546.4585	1542.6669
10.973600	1559.4203	1554.1632	1549.1806	1545.0583	1542.3429	1559.5668	1553.7187	1549.1110	1546.4601	1542.6661
10.974400	1559.4203	1554.1632	1549.1813	1545.0583	1542.3429	1559.5668	1553.7180	1549.1118	1546.4585	1542.6669
10.975200	1559.4195	1554.1647	1549.1798	1545.0591	1542.3429	1559.5668	1553.7187	1549.1102	1546.4593	1542.6669
10.976000	1559.4203	1554.1639	1549.1806	1545.0598	1542.3437	1559.5676	1553.7195	1549.1125	1546.4585	1542.6677
10.976800	1559.4203	1554.1632	1549.1806	1545.0598	1542.3437	1559.5668	1553.7187	1549.1102	1546.4577	1542.6669
10.977600	1559.4203	1554.1639	1549.1813	1545.0591	1542.3437	1559.5684	1553.7180	1549.1110	1546.4601	1542.6661
10.978400	1559.4203	1554.1639	1549.1806	1545.0591	1542.3437	1559.5668	1553.7195	1549.1110	1546.4593	1542.6669
10.979200	1559.4203	1554.1632	1549.1806	1545.0591	1542.3437	1559.5684	1553.7187	1549.1110	1546.4593	1542.6661
10.980000	1559.4195	1554.1639	1549.1806	1545.0583	1542.3437	1559.5668	1553.7187	1549.1110	1546.4593	1542.6661
10.980800	1559.4203	1554.1639	1549.1821	1545.0583	1542.3429	1559.5676	1553.7187	1549.1118	1546.4593	1542.6661
10.981600	1559.4195	1554.1647	1549.1806	1545.0591	1542.3429	1559.5676	1553.7203	1549.1110	1546.4601	1542.6661
10.982400	1559.4195	1554.1639	1549.1806	1545.0591	1542.3429	1559.5668	1553.7187	1549.1102	1546.4593	1542.6669
10.983200	1559.4203	1554.1655	1549.1798	1545.0591	1542.3429	1559.5676	1553.7195	1549.1094	1546.4608	1542.6669
10.984000	1559.4195	1554.1655	1549.1806	1545.0591	1542.3429	1559.5668	1553.7195	1549.1110	1546.4608	1542.6661
10.984800	1559.4195	1554.1639	1549.1806	1545.0591	1542.3429	1559.5684	1553.7195	1549.1110	1546.4601	1542.6669
10.985600	1559.4195	1554.1647	1549.1806	1545.0591	1542.3422	1559.5668	1553.7203	1549.1118	1546.4601	1542.6661
10.986400	1559.4195	1554.1639	1549.1806	1545.0583	1542.3429	1559.5668	1553.7195	1549.1118	1546.4593	1542.6661
10.987200	1559.4195	1554.1647	1549.1798	1545.0598	1542.3429	1559.5676	1553.7203	1549.1110	1546.4585	1542.6661
10.988000	1559.4203	1554.1655	1549.1790	1545.0598	1542.3429	1559.5668	1553.7195	1549.1102	1546.4601	1542.6661
10.988800	1559.4203	1554.1647	1549.1798	1545.0591	1542.3429	1559.5668	1553.7195	1549.1102	1546.4601	1542.6661
10.989600	1559.4195	1554.1647	1549.1798	1545.0598	1542.3429	1559.5668	1553.7195	1549.1102	1546.4601	1542.6677
10.990400	1559.4195	1554.1639	1549.1806	1545.0591	1542.3437	1559.5676	1553.7187	1549.1110	1546.4608	1542.6669
10.991200	1559.4195	1554.1639	1549.1806	1545.0591	1542.3429	1559.5668	1553.7187	1549.1110	1546.4585	1542.6669
10.992000	1559.4195	1554.1632	1549.1806	1545.0591	1542.3437	1559.5676	1553.7187	1549.1102	1546.4585	1542.6669
10.992800	1559.4195	1554.1647	1549.1806	1545.0591	1542.3429	1559.5676	1553.7195	1549.1110	1546.4601	1542.6669
10.993600	1559.4195	1554.1639	1549.1798	1545.0598	1542.3429	1559.5668	1553.7203	1549.1110	1546.4593	1542.6669
10.994400	1559.4195	1554.1647	1549.1798	1545.0591	1542.3422	1559.5676	1553.7195	1549.1110	1546.4608	1542.6661
10.995200	1559.4195	1554.1632	1549.1806	1545.0591	1542.3437	1559.5684	1553.7187	1549.1110	1546.4585	1542.6661
10.996000	1559.4187	1554.1639	1549.1798	1545.0591	1542.3437	1559.5668	1553.7195	1549.1110	1546.4585	1542.6669
10.996800	1559.4187	1554.1632	1549.1821	1545.0583	1542.3437	1559.5676	1553.7187	1549.1110	1546.4593	1542.6669
10.997600	1559.4203	1554.1639	1549.1813	1545.0598	1542.3437	1559.5668	1553.7187	1549.1110	1546.4593	1542.6669
10.998400	1559.4195	1554.1624	1549.1821	1545.0591	1542.3437	1559.5684	1553.7172	1549.1125	1546.4577	1542.6669
10.999200	1559.4195	1554.1639	1549.1813	1545.0591	1542.3445	1559.5684	1553.7187	1549.1110	1546.4593	1542.6669
11.000000	1559.4203	1554.1639	1549.1813	1545.0583	1542.3445	1559.5676	1553.7187	1549.1102	1546.4601	1542.6669
11.000800	1559.4187	1554.1632	1549.1821	1545.0591	1542.3437	1559.5668	1553.7187	1549.1110	1546.4585	1542.6661
11.001600	1559.4195	1554.1647	1549.1806	1545.0591	1542.3437	1559.5668	1553.7187	1549.1110	1546.4585	1542.6669
11.002400	1559.4195	1554.1639	1549.1806	1545.0598	1542.3437	1559.5668	1553.7187	1549.1118	1546.4593	1542.6669
11.003200	1559.4195	1554.1632	1549.1813	1545.0598	1542.3437	1559.5676	1553.7187	1549.1110	1546.4593	1542.6669
11.004000	1559.4195	1554.1647	1549.1813	1545.0598	1542.3445	1559.5676	1553.7187	1549.1102	1546.4593	1542.6677
11.004800	1559.4195	1554.1639	1549.1813	1545.0598	1542.3437	1559.5676	1553.7187	1549.1110	1546.4601	1542.6669
11.005600	1559.4195	1554.1647	1549.1813	1545.0591	1542.3437	1559.5684	1553.7195	1549.1110	1546.4593	1542.6669
11.006400	1559.4195	1554.1639	1549.1813	1545.0583	1542.3445	1559.5684	1553.7187	1549.1102	1546.4593	1542.6661
11.007200	1559.4187	1554.1655	1549.1806	1545.0591	1542.3429	1559.5676	1553.7195	1549.1094	1546.4601	1542.6669
11.008000	1559.4195	1554.1647	1549.1806	1545.0598	1542.3437	1559.5676	1553.7195	1549.1118	1546.4585	1542.6669
11.008800	1559.4187	1554.1632	1549.1813	1545.0591	1542.3437	1559.5676	1553.7187	1549.1118	1546.4593	1542.6669
11.009600	1559.4195	1554.1639	1549.1806	1545.0598	1542.3437	1559.5668	1553.7195	1549.1110	1546.4593	1542.6669
11.010400	1559.4195	1554.1632	1549.1821	1545.0591	1542.3445	1559.5676	1553.7187	1549.1118	1546.4585	1542.6669
11.011200	1559.4187	1554.1639	1549.1806	1545.0591	1542.3429	1559.5676	1553.7187	1549.1110	1546.4593	1542.6669
11.012000	1559.4195	1554.1639	1549.1806	1545.0598	1542.3437	1559.5684	1553.7187	1549.1102	1546.4593	1542.6669
11.012800	1559.4195	1554.1632	1549.1806	1545.0591	1542.3445	1559.5684	1553.7187	1549.1110	1546.4593	1542.6669
